customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,rfm_score,return_rate_180d,avg_discount_pct_180d,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,engagement_score,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST00773,Mid_Tier_At_Risk,71,1,658.94,3,2,2,7,0.0,0.1,0,0.0,4,3,4,none,medium,1
CUST00774,Mid_Tier_At_Risk,101,1,364.21,2,2,1,5,0.0,0.15,0,0.0,2,28,2,bundle_discount,high,1
CUST00775,New_Customers,23,1,1298.92,4,2,4,10,0.0,0.23,0,0.0,8,10,17,new_launch,low,0
CUST00776,Dormant,135,1,547.9,2,2,2,6,0.0,0.27,0,0.0,0,35,0,welcome_offer,high,1
CUST00777,Mid_Tier_At_Risk,10,1,720.41,5,2,3,10,0.0,0.32,0,0.0,2,1,5,free_shipping,low,0
CUST00778,Dormant,331,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,57,2,bundle_discount,high,1
CUST00779,New_Customers,6,1,416.15,5,2,2,9,0.0,0.49,0,0.0,3,0,7,none,low,0
CUST00780,High_Value_Unhappy,36,4,3232.4,4,5,5,14,0.25,0.29,2,0.0,12,9,19,new_launch,medium,0
CUST00781,Mid_Tier_At_Risk,49,1,442.8,3,2,2,7,0.0,0.38,0,0.0,4,14,8,free_shipping,medium,0
CUST00782,Mid_Tier_At_Risk,194,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,41,9,welcome_offer,high,1
CUST00783,Mid_Tier_At_Risk,232,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,49,10,none,high,1
CUST00784,Mid_Tier_At_Risk,45,2,1269.12,4,4,4,12,0.0,0.355,0,0.0,11,0,18,bundle_discount,medium,1
CUST00785,Champions,11,3,1464.91,5,5,4,14,0.0,0.403,0,0.0,5,15,7,none,low,0
CUST00786,Dormant,150,1,1030.43,1,2,3,6,0.0,0.16,0,0.0,1,28,1,none,high,1
CUST00787,Champions,48,3,2376.36,3,5,5,13,0.0,0.33,0,0.0,2,7,2,bundle_discount,medium,0
CUST00788,Mid_Tier_At_Risk,49,1,1408.44,3,2,4,9,0.0,0.39,0,0.0,8,11,8,none,medium,0
CUST00789,Mid_Tier_At_Risk,55,1,753.6,3,2,3,8,0.0,0.36,0,0.0,1,0,3,new_launch,high,0
CUST00790,New_Customers,78,1,458.83,3,2,2,7,0.0,0.19,1,1.0,9,20,14,new_launch,high,1
CUST00791,Dormant,230,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,46,0,free_shipping,high,1
CUST00792,Mid_Tier_At_Risk,148,1,1395.21,1,2,4,7,0.0,0.18,0,0.0,4,39,4,bundle_discount,high,1
CUST00793,Mid_Tier_At_Risk,113,1,1730.51,2,2,4,8,0.0,0.26,0,0.0,1,4,5,welcome_offer,high,1
CUST00794,Mid_Tier_At_Risk,171,1,413.58,1,2,2,5,0.0,0.23,0,0.0,7,39,11,new_launch,high,1
CUST00795,Loyal_Slipping,138,2,2258.74,2,4,5,11,0.0,0.16,0,0.0,2,30,2,new_launch,high,1
CUST00796,Mid_Tier_At_Risk,151,1,1622.25,1,2,4,7,0.0,0.28,0,0.0,8,19,8,free_shipping,high,1
CUST00797,Mid_Tier_At_Risk,9,1,408.27,5,2,2,9,0.0,0.16,0,0.0,7,9,14,welcome_offer,low,0
CUST00798,Mid_Tier_At_Risk,57,2,1507.09,3,4,4,11,0.0,0.225,0,0.0,8,5,14,free_shipping,medium,0
CUST00799,Mid_Tier_At_Risk,56,2,738.93,3,4,3,10,0.0,0.365,0,0.0,2,7,3,free_shipping,medium,1
CUST00800,Champions,12,5,5040.63,5,5,5,15,0.0,0.188,0,0.0,7,0,13,none,low,0
CUST00801,Loyal_Slipping,76,2,1510.24,3,4,4,11,0.0,0.22,1,1.0,1,15,2,new_launch,high,1
CUST00802,Dormant,201,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,48,1,bundle_discount,high,1
CUST00803,Mid_Tier_At_Risk,53,2,2106.41,3,4,5,12,0.0,0.325,0,0.0,2,16,11,bundle_discount,medium,0
CUST00804,New_Customers,14,1,969.91,5,2,3,10,0.0,0.22,0,0.0,7,7,10,bundle_discount,low,0
CUST00805,Mid_Tier_At_Risk,41,1,780.79,4,2,3,9,0.0,0.11,0,0.0,8,18,9,free_shipping,medium,0
CUST00806,Mid_Tier_At_Risk,21,1,976.95,4,2,3,9,0.0,0.46,0,0.0,11,7,11,bundle_discount,low,0
CUST00807,Mid_Tier_At_Risk,112,1,594.61,2,2,2,6,0.0,0.25,0,0.0,4,14,4,bundle_discount,high,1
CUST00808,Mid_Tier_At_Risk,53,1,444.73,3,2,2,7,0.0,0.39,1,1.0,16,21,16,bundle_discount,medium,0
CUST00809,High_Value_Unhappy,22,3,1886.26,4,5,4,13,0.333,0.313,1,1.0,12,1,26,bundle_discount,medium,0
CUST00810,Mid_Tier_At_Risk,217,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,37,6,welcome_offer,high,0
CUST00811,Mid_Tier_At_Risk,184,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,30,6,welcome_offer,high,1
CUST00812,Dormant,189,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,27,1,welcome_offer,high,1
CUST00813,Mid_Tier_At_Risk,5,4,3695.8,5,5,5,15,0.0,0.17,1,0.0,11,1,21,none,medium,0
CUST00814,Loyal_Slipping,88,2,3500.93,2,4,5,11,0.0,0.245,0,0.0,14,16,14,free_shipping,high,0
CUST00815,Loyal_Slipping,137,2,2569.54,2,4,5,11,0.0,0.26,0,0.0,3,31,3,new_launch,high,0
CUST00816,High_Value_Unhappy,59,2,2688.92,3,4,5,12,0.0,0.3,1,1.0,7,15,10,free_shipping,medium,0
CUST00817,Champions,9,7,6352.75,5,5,5,15,0.0,0.297,0,0.0,13,0,22,bundle_discount,low,0
CUST00818,Mid_Tier_At_Risk,147,1,988.84,2,2,3,7,0.0,0.12,0,0.0,1,36,3,new_launch,high,1
CUST00819,Champions,28,4,2164.49,4,5,5,14,0.0,0.177,0,0.0,5,0,5,none,low,0
CUST00820,Mid_Tier_At_Risk,189,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,46,10,bundle_discount,high,1
CUST00821,Mid_Tier_At_Risk,94,1,409.56,2,2,2,6,0.0,0.36,1,0.0,6,27,6,none,high,0
CUST00822,Loyal_Slipping,76,3,1713.47,3,5,4,12,0.0,0.327,1,0.0,10,30,10,new_launch,high,0
CUST00823,Dormant,146,2,546.33,2,4,2,8,0.5,0.345,0,0.0,2,33,2,new_launch,high,1
CUST00824,Mid_Tier_At_Risk,4,1,446.93,5,2,2,9,0.0,0.14,0,0.0,4,0,4,free_shipping,low,0
CUST00825,Mid_Tier_At_Risk,97,1,410.77,2,2,2,6,0.0,0.25,0,0.0,3,31,12,bundle_discount,high,1
CUST00826,Loyal_Slipping,158,2,2063.86,1,4,5,10,0.0,0.265,0,0.0,9,34,9,none,high,1
CUST00827,Mid_Tier_At_Risk,57,1,1699.04,3,2,4,9,0.0,0.16,0,0.0,4,2,12,welcome_offer,medium,0
CUST00828,Mid_Tier_At_Risk,90,1,355.91,2,2,1,5,0.0,0.39,0,0.0,5,17,6,none,high,1
CUST00829,Champions,62,4,3162.52,3,5,5,13,0.0,0.278,0,0.0,9,6,20,new_launch,medium,0
CUST00830,Mid_Tier_At_Risk,19,2,1150.55,5,4,3,12,0.0,0.355,0,0.0,11,6,18,welcome_offer,low,0
CUST00831,Mid_Tier_At_Risk,6,2,994.83,5,4,3,12,0.0,0.375,2,1.0,11,0,20,new_launch,medium,0
CUST00832,New_Customers,0,1,716.8,5,2,3,10,0.0,0.16,0,0.0,9,0,18,free_shipping,low,0
CUST00833,Mid_Tier_At_Risk,67,1,1142.84,3,2,3,8,0.0,0.49,0,0.0,6,4,6,welcome_offer,medium,1
CUST00834,Mid_Tier_At_Risk,2,1,971.01,5,2,3,10,0.0,0.27,0,0.0,6,6,6,bundle_discount,low,0
CUST00835,Loyal_Slipping,157,3,1837.3,1,5,4,10,0.0,0.29,0,0.0,8,12,8,bundle_discount,high,1
CUST00836,Champions,9,2,1640.21,5,4,4,13,0.0,0.29,0,0.0,7,0,7,new_launch,low,0
CUST00837,Champions,15,2,1476.76,5,4,4,13,0.0,0.345,0,0.0,7,8,14,none,low,0
CUST00838,Mid_Tier_At_Risk,9,1,402.67,5,2,2,9,0.0,0.51,1,1.0,11,12,19,new_launch,medium,1
CUST00839,Mid_Tier_At_Risk,162,2,860.28,1,4,3,8,0.0,0.2,0,0.0,2,31,5,new_launch,high,1
CUST00840,Champions,58,3,3328.28,3,5,5,13,0.0,0.29,0,0.0,3,0,3,none,medium,0
CUST00841,Loyal_Slipping,99,6,5236.09,2,5,5,12,0.167,0.19,0,0.0,2,29,2,none,high,0
CUST00842,Loyal_Slipping,71,2,1823.97,3,4,4,11,0.0,0.33,1,0.0,1,1,1,none,medium,0
CUST00843,New_Customers,45,1,803.69,4,2,3,9,1.0,0.4,1,1.0,1,3,7,bundle_discount,high,1
CUST00844,New_Customers,19,1,410.24,5,2,2,9,0.0,0.32,0,0.0,1,5,5,bundle_discount,high,0
CUST00845,Mid_Tier_At_Risk,96,1,777.67,2,2,3,7,0.0,0.56,1,1.0,4,20,6,welcome_offer,high,1
CUST00846,High_Value_Unhappy,41,3,1899.26,4,5,4,13,0.333,0.12,1,1.0,15,0,15,bundle_discount,medium,0
CUST00847,Mid_Tier_At_Risk,4,1,1420.5,5,2,4,11,0.0,0.5,0,0.0,12,4,27,welcome_offer,low,0
CUST00848,Mid_Tier_At_Risk,4,1,547.18,5,2,2,9,0.0,0.28,0,0.0,8,0,12,bundle_discount,low,0
CUST00849,Champions,6,4,2776.86,5,5,5,15,0.0,0.295,0,0.0,9,14,17,welcome_offer,low,0
CUST00850,High_Value_Unhappy,7,2,2278.03,5,4,5,14,0.5,0.355,1,1.0,5,4,5,bundle_discount,medium,1
CUST00851,Mid_Tier_At_Risk,0,1,822.7,5,2,3,10,0.0,0.28,0,0.0,8,0,8,welcome_offer,low,0
CUST00852,Loyal_Slipping,66,2,935.26,3,4,3,10,0.0,0.39,0,0.0,1,15,5,welcome_offer,medium,0
CUST00853,New_Customers,61,1,318.94,3,2,1,6,0.0,0.47,1,1.0,9,13,9,none,medium,1
CUST00854,Mid_Tier_At_Risk,279,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,44,6,welcome_offer,high,1
CUST00855,Dormant,292,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,52,2,free_shipping,high,1
CUST00856,Mid_Tier_At_Risk,135,1,2235.84,2,2,5,9,0.0,0.19,0,0.0,1,27,11,welcome_offer,high,0
CUST00857,Loyal_Slipping,67,2,1852.15,3,4,4,11,0.0,0.365,1,1.0,3,4,8,free_shipping,medium,0
CUST00858,Loyal_Slipping,90,2,1268.61,2,4,4,10,0.0,0.27,0,0.0,1,13,1,none,high,1
CUST00859,Mid_Tier_At_Risk,169,1,769.89,1,2,3,6,0.0,0.3,0,0.0,10,36,17,free_shipping,high,1
CUST00860,Mid_Tier_At_Risk,79,1,1472.26,3,2,4,9,0.0,0.27,1,0.0,7,23,20,none,high,0
CUST00861,Mid_Tier_At_Risk,170,1,798.67,1,2,3,6,0.0,0.09,0,0.0,3,29,9,free_shipping,high,1
CUST00862,Dormant,453,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,60,2,bundle_discount,high,1
CUST00863,Mid_Tier_At_Risk,25,2,1710.22,4,4,4,12,0.0,0.26,0,0.0,6,4,6,none,low,0
CUST00864,Mid_Tier_At_Risk,138,1,316.53,2,2,1,5,0.0,0.41,0,0.0,2,24,8,welcome_offer,high,1
CUST00865,New_Customers,50,2,1503.11,3,4,4,11,0.0,0.38,1,0.0,10,15,19,none,medium,0
CUST00866,Mid_Tier_At_Risk,26,1,1280.71,4,2,4,10,0.0,0.06,0,0.0,5,1,5,bundle_discount,low,1
CUST00867,New_Customers,15,1,424.64,5,2,2,9,0.0,0.55,1,1.0,6,22,6,bundle_discount,medium,1
CUST00868,New_Customers,20,1,832.57,5,2,3,10,0.0,0.4,0,0.0,14,0,20,new_launch,low,0
CUST00869,Loyal_Slipping,93,3,1700.01,2,5,4,11,0.0,0.347,0,0.0,0,4,1,new_launch,high,1
CUST00870,Loyal_Slipping,86,3,2224.05,2,5,5,12,0.0,0.297,0,0.0,13,37,18,new_launch,high,0
CUST00871,Loyal_Slipping,122,3,1703.85,2,5,4,11,0.0,0.243,0,0.0,3,23,3,bundle_discount,high,1
CUST00872,Mid_Tier_At_Risk,125,1,799.03,2,2,3,7,0.0,0.16,0,0.0,6,24,16,new_launch,high,1
CUST00873,Champions,3,2,1994.21,5,4,5,14,0.0,0.09,0,0.0,2,13,2,welcome_offer,low,0
CUST00874,New_Customers,21,1,511.56,4,2,2,8,0.0,0.24,0,0.0,7,3,9,new_launch,low,1
CUST00875,New_Customers,30,1,363.1,4,2,1,7,0.0,0.31,0,0.0,1,6,4,none,high,0
CUST00876,Mid_Tier_At_Risk,36,2,938.71,4,4,3,11,0.0,0.39,1,1.0,6,13,13,bundle_discount,medium,1
CUST00877,Loyal_Slipping,63,2,831.49,3,4,3,10,0.0,0.23,0,0.0,7,24,7,none,medium,1
CUST00878,Loyal_Slipping,134,2,2578.68,2,4,5,11,0.0,0.13,0,0.0,12,14,19,welcome_offer,high,0
CUST00879,Loyal_Slipping,155,2,2576.47,1,4,5,10,0.0,0.27,0,0.0,4,24,4,none,high,1
CUST00880,Champions,16,3,1801.75,5,5,4,14,0.0,0.253,0,0.0,11,21,16,new_launch,low,0
CUST00881,Mid_Tier_At_Risk,4,1,1185.63,5,2,4,11,0.0,0.27,0,0.0,6,9,6,bundle_discount,low,0
CUST00882,Loyal_Slipping,85,2,894.79,3,4,3,10,0.0,0.225,1,0.0,2,11,4,new_launch,high,1
CUST00883,Loyal_Slipping,126,2,4600.78,2,4,5,11,0.0,0.07,0,0.0,1,21,5,none,high,0
CUST00884,Dormant,271,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,55,1,welcome_offer,high,1
CUST00885,High_Value_Unhappy,31,2,1199.0,4,4,4,12,0.5,0.32,0,0.0,10,21,13,new_launch,low,1
CUST00886,Mid_Tier_At_Risk,1,1,304.87,5,2,1,8,0.0,0.42,0,0.0,3,12,3,bundle_discount,low,0
CUST00887,Mid_Tier_At_Risk,9,1,1399.24,5,2,4,11,0.0,0.23,0,0.0,0,6,6,none,high,0
CUST00888,Mid_Tier_At_Risk,108,1,1200.57,2,2,4,8,0.0,0.36,0,0.0,0,23,4,bundle_discount,high,1
CUST00889,Mid_Tier_At_Risk,44,2,1597.41,4,4,4,12,0.0,0.42,0,0.0,2,11,2,new_launch,medium,1
CUST00890,New_Customers,24,1,631.59,4,2,2,8,0.0,0.06,1,0.0,1,8,4,bundle_discount,high,0
CUST00891,Champions,13,2,1207.62,5,4,4,13,0.0,0.38,0,0.0,0,1,0,new_launch,low,0
CUST00892,New_Customers,9,1,360.98,5,2,1,8,0.0,0.48,0,0.0,5,5,10,bundle_discount,low,0
CUST00893,Mid_Tier_At_Risk,99,1,563.11,2,2,2,6,0.0,0.28,0,0.0,5,37,9,welcome_offer,high,1
CUST00894,Mid_Tier_At_Risk,25,2,1903.85,4,4,5,13,0.0,0.31,1,0.0,2,9,2,welcome_offer,medium,1
CUST00895,Mid_Tier_At_Risk,54,1,168.81,3,2,1,6,0.0,0.43,1,1.0,14,21,19,free_shipping,medium,1
CUST00896,Mid_Tier_At_Risk,10,5,2728.69,5,5,5,15,0.0,0.318,1,0.0,3,12,6,none,medium,0
CUST00897,New_Customers,13,1,584.95,5,2,2,9,0.0,0.11,0,0.0,3,2,7,new_launch,low,0
CUST00898,Mid_Tier_At_Risk,339,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,60,9,free_shipping,high,1
CUST00899,Mid_Tier_At_Risk,187,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,47,4,bundle_discount,high,1
CUST00900,High_Value_Unhappy,58,2,1242.65,3,4,4,11,0.0,0.25,1,1.0,1,10,6,bundle_discount,medium,1
CUST00901,High_Value_Unhappy,35,3,1694.62,4,5,4,13,0.0,0.257,2,0.0,9,11,13,bundle_discount,medium,0
CUST00902,Mid_Tier_At_Risk,6,1,1318.64,5,2,4,11,0.0,0.29,0,0.0,5,0,8,welcome_offer,low,0
CUST00903,Mid_Tier_At_Risk,42,1,632.18,4,2,2,8,0.0,0.34,1,1.0,13,11,13,free_shipping,medium,1
CUST00904,Champions,41,4,3412.27,4,5,5,14,0.25,0.25,0,0.0,7,2,13,bundle_discount,medium,0
CUST00905,Champions,30,2,1971.87,4,4,5,13,0.0,0.31,0,0.0,11,0,16,bundle_discount,low,0
CUST00906,Mid_Tier_At_Risk,38,2,1449.41,4,4,4,12,0.0,0.395,0,0.0,3,12,3,welcome_offer,medium,1
CUST00907,Dormant,220,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,60,2,free_shipping,high,1
CUST00908,High_Value_Unhappy,27,2,2799.02,4,4,5,13,0.0,0.21,1,1.0,3,0,10,free_shipping,medium,0
CUST00909,Mid_Tier_At_Risk,185,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,32,5,new_launch,high,1
CUST00910,Mid_Tier_At_Risk,127,1,1239.32,2,2,4,8,0.0,0.39,0,0.0,3,22,8,free_shipping,high,1
CUST00911,Champions,30,4,2586.44,4,5,5,14,0.0,0.215,0,0.0,2,21,3,none,low,0
CUST00912,Mid_Tier_At_Risk,138,1,1252.31,2,2,4,8,0.0,0.31,0,0.0,0,35,7,none,high,1
CUST00913,Mid_Tier_At_Risk,183,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,38,5,new_launch,high,1
CUST00914,Mid_Tier_At_Risk,36,2,1175.85,4,4,3,11,0.0,0.39,0,0.0,13,8,15,none,medium,0
CUST00915,Mid_Tier_At_Risk,113,1,600.29,2,2,2,6,0.0,0.41,0,0.0,1,26,1,free_shipping,high,1
CUST00916,Mid_Tier_At_Risk,20,2,1344.17,5,4,4,13,0.0,0.245,1,0.0,9,0,17,free_shipping,medium,0
CUST00917,Mid_Tier_At_Risk,286,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,5,new_launch,high,1
CUST00918,Dormant,236,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,43,1,new_launch,high,1
CUST00919,High_Value_Unhappy,10,2,1976.34,5,4,5,14,0.0,0.23,1,1.0,13,5,13,bundle_discount,medium,0
CUST00920,Mid_Tier_At_Risk,66,1,761.95,3,2,3,8,1.0,0.37,1,1.0,12,12,23,none,medium,1
CUST00921,Mid_Tier_At_Risk,195,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,49,3,none,high,1
CUST00922,Mid_Tier_At_Risk,11,1,1131.6,5,2,3,10,0.0,0.19,0,0.0,9,2,18,none,low,0
CUST00923,High_Value_Unhappy,57,2,1201.76,3,4,4,11,0.0,0.19,1,1.0,8,16,8,welcome_offer,medium,1
CUST00924,Mid_Tier_At_Risk,44,1,1642.68,4,2,4,10,0.0,0.41,0,0.0,1,17,9,free_shipping,high,0
CUST00925,Mid_Tier_At_Risk,44,1,464.59,4,2,2,8,0.0,0.3,1,0.0,6,0,6,bundle_discount,medium,0
CUST00926,High_Value_Unhappy,1,3,1704.96,5,5,4,14,0.0,0.21,1,1.0,5,2,5,bundle_discount,medium,0
CUST00927,Dormant,343,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,1,free_shipping,high,1
CUST00928,Mid_Tier_At_Risk,229,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,8,welcome_offer,high,1
CUST00929,New_Customers,43,1,325.51,4,2,1,7,0.0,0.11,0,0.0,5,10,13,bundle_discount,medium,0
CUST00930,High_Value_Unhappy,59,4,2336.49,3,5,5,13,0.25,0.355,1,1.0,9,8,14,none,medium,0
CUST00931,New_Customers,30,1,1030.44,4,2,3,9,0.0,0.36,0,0.0,11,9,14,bundle_discount,low,0
CUST00932,Mid_Tier_At_Risk,83,1,688.68,3,2,2,7,1.0,0.2,1,1.0,12,29,14,welcome_offer,high,1
CUST00933,Mid_Tier_At_Risk,205,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,41,4,none,high,1
CUST00934,Mid_Tier_At_Risk,44,1,664.65,4,2,2,8,0.0,0.12,1,0.0,4,15,10,free_shipping,medium,1
CUST00935,Champions,28,5,3594.4,4,5,5,14,0.0,0.352,0,0.0,7,9,7,none,low,0
CUST00936,High_Value_Unhappy,35,1,1697.0,4,2,4,10,0.0,0.14,1,1.0,3,3,12,none,medium,0
CUST00937,Mid_Tier_At_Risk,126,2,1039.65,2,4,3,9,0.0,0.165,0,0.0,2,10,12,free_shipping,high,1
CUST00938,High_Value_Unhappy,26,1,1882.4,4,2,4,10,0.0,0.4,1,1.0,2,0,2,new_launch,medium,1
CUST00939,Mid_Tier_At_Risk,9,1,560.91,5,2,2,9,0.0,0.18,0,0.0,7,0,15,none,low,0
CUST00940,Dormant,236,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,49,1,new_launch,high,0
CUST00941,Mid_Tier_At_Risk,183,0,0.0,1,1,1,3,0.0,0.0,0,0.0,6,46,9,welcome_offer,high,1
CUST00942,Mid_Tier_At_Risk,7,1,407.18,5,2,2,9,1.0,0.35,1,1.0,4,5,9,bundle_discount,medium,1
CUST00943,Dormant,346,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,60,2,free_shipping,high,1
CUST00944,Mid_Tier_At_Risk,74,1,630.93,3,2,2,7,1.0,0.42,1,1.0,1,15,5,free_shipping,high,1
CUST00945,New_Customers,4,1,1143.18,5,2,3,10,0.0,0.14,0,0.0,5,0,5,free_shipping,low,0
CUST00946,Mid_Tier_At_Risk,173,1,542.29,1,2,2,5,0.0,0.39,0,0.0,4,35,22,free_shipping,high,1
CUST00947,Champions,41,3,1553.36,4,5,4,13,0.0,0.187,0,0.0,0,19,1,none,medium,0
CUST00948,Mid_Tier_At_Risk,79,1,923.64,3,2,3,8,0.0,0.1,0,0.0,11,19,11,free_shipping,high,1
CUST00949,Dormant,130,1,610.5,2,2,2,6,0.0,0.14,0,0.0,2,17,2,none,high,1
CUST00950,Mid_Tier_At_Risk,209,0,0.0,1,1,1,3,0.0,0.0,0,0.0,5,50,5,bundle_discount,high,1
CUST00951,Mid_Tier_At_Risk,62,1,602.19,3,2,2,7,0.0,0.12,0,0.0,6,6,14,new_launch,medium,0
CUST00952,Champions,42,4,3262.96,4,5,5,14,0.0,0.295,0,0.0,16,13,31,none,medium,0
CUST00953,Champions,9,3,1925.94,5,5,5,15,0.333,0.39,0,0.0,5,0,11,new_launch,low,0
CUST00954,Mid_Tier_At_Risk,25,2,769.86,4,4,3,11,0.0,0.475,0,0.0,12,5,20,bundle_discount,low,0
CUST00955,Loyal_Slipping,63,2,748.92,3,4,3,10,0.0,0.145,0,0.0,4,16,4,none,medium,1
CUST00956,High_Value_Unhappy,31,2,2241.69,4,4,5,13,0.0,0.33,1,1.0,10,15,14,bundle_discount,medium,0
CUST00957,Mid_Tier_At_Risk,37,2,1174.32,4,4,3,11,0.0,0.275,0,0.0,5,6,5,free_shipping,medium,0
CUST00958,Mid_Tier_At_Risk,160,2,1033.42,1,4,3,8,0.0,0.27,0,0.0,2,23,3,bundle_discount,high,1
CUST00959,Mid_Tier_At_Risk,63,2,644.14,3,4,2,9,0.5,0.38,0,0.0,0,20,1,welcome_offer,medium,1
CUST00960,High_Value_Unhappy,146,1,1599.13,2,2,4,8,1.0,0.08,0,0.0,1,16,1,free_shipping,high,1
CUST00961,Dormant,151,2,1378.71,1,4,4,9,0.0,0.325,0,0.0,2,43,2,welcome_offer,high,0
CUST00962,Mid_Tier_At_Risk,22,1,349.41,4,2,1,7,1.0,0.26,1,1.0,9,19,9,none,medium,1
CUST00963,Mid_Tier_At_Risk,103,1,641.2,2,2,2,6,0.0,0.34,0,0.0,9,20,18,welcome_offer,high,1
CUST00964,Dormant,219,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,47,0,none,high,1
CUST00965,Mid_Tier_At_Risk,8,2,507.14,5,4,2,11,0.0,0.31,2,0.5,5,1,6,none,medium,0
CUST00966,Mid_Tier_At_Risk,40,1,2196.79,4,2,5,11,0.0,0.3,1,0.0,4,19,10,welcome_offer,medium,0
CUST00967,Mid_Tier_At_Risk,218,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,53,7,new_launch,high,1
CUST00968,Mid_Tier_At_Risk,98,1,551.82,2,2,2,6,0.0,0.35,1,1.0,12,4,12,new_launch,high,1
CUST00969,Mid_Tier_At_Risk,31,2,1233.07,4,4,4,12,0.0,0.295,0,0.0,14,16,27,bundle_discount,low,0
CUST00970,Mid_Tier_At_Risk,188,0,0.0,1,1,1,3,0.0,0.0,0,0.0,6,15,15,none,high,1
CUST00971,Champions,62,4,2566.58,3,5,5,13,0.0,0.29,0,0.0,20,9,30,free_shipping,medium,0
CUST00972,Mid_Tier_At_Risk,64,1,1679.36,3,2,4,9,0.0,0.24,0,0.0,5,8,19,new_launch,medium,0
CUST00973,Mid_Tier_At_Risk,22,2,908.68,4,4,3,11,0.0,0.21,0,0.0,4,4,4,none,low,0
CUST00974,Champions,79,3,3016.38,3,5,5,13,0.0,0.273,0,0.0,11,12,19,free_shipping,high,0
CUST00975,Mid_Tier_At_Risk,50,1,538.78,3,2,2,7,0.0,0.43,0,0.0,11,4,17,free_shipping,medium,0
CUST00976,Mid_Tier_At_Risk,5,1,565.07,5,2,2,9,0.0,0.29,0,0.0,9,4,18,bundle_discount,low,0
CUST00977,Champions,5,2,1375.45,5,4,4,13,0.0,0.255,0,0.0,9,8,15,none,low,0
CUST00978,Dormant,307,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,56,0,bundle_discount,high,1
CUST00979,Mid_Tier_At_Risk,103,1,699.31,2,2,3,7,0.0,0.29,0,0.0,5,28,5,free_shipping,high,1
CUST00980,New_Customers,81,1,492.33,3,2,2,7,0.0,0.26,0,0.0,4,21,13,bundle_discount,high,1
CUST00981,Loyal_Slipping,103,2,1804.73,2,4,4,10,0.0,0.29,0,0.0,6,22,7,bundle_discount,high,0
CUST00982,Loyal_Slipping,90,4,1862.89,2,5,4,11,0.0,0.33,0,0.0,4,11,10,welcome_offer,high,0
CUST00983,Dormant,256,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,43,1,welcome_offer,high,1
CUST00984,Mid_Tier_At_Risk,44,2,1055.25,4,4,3,11,0.0,0.23,0,0.0,3,3,5,free_shipping,medium,0
CUST00985,Mid_Tier_At_Risk,85,1,734.6,3,2,3,8,0.0,0.15,1,1.0,5,20,5,none,high,1
CUST00986,Loyal_Slipping,62,2,1068.02,3,4,3,10,0.0,0.405,0,0.0,1,3,1,none,medium,0
CUST00987,High_Value_Unhappy,7,1,1720.99,5,2,4,11,0.0,0.31,1,1.0,2,0,2,bundle_discount,medium,0
CUST00988,Champions,3,5,3639.98,5,5,5,15,0.0,0.198,0,0.0,3,1,3,welcome_offer,low,0
CUST00989,Dormant,158,2,934.14,1,4,3,8,0.0,0.22,0,0.0,0,47,0,new_launch,high,1
CUST00990,Loyal_Slipping,167,3,3332.24,1,5,5,11,0.0,0.343,0,0.0,6,37,6,none,high,0
CUST00991,Champions,41,3,3874.42,4,5,5,14,0.0,0.303,0,0.0,9,16,19,new_launch,medium,0
CUST00992,Mid_Tier_At_Risk,272,0,0.0,1,1,1,3,0.0,0.0,0,0.0,6,46,18,free_shipping,high,1
CUST00993,Dormant,164,1,1246.69,1,2,4,7,0.0,0.0,0,0.0,1,39,1,none,high,1
